name,rarity,types,set_name,serie_name,release_year,price_date,condition,avg,count
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-03-28,normal-good,153,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-03-29,normal-good,246,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-03-31,normal-good,162,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-01,normal-good,189,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-02,normal-good,123,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-03,normal-good,150,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-04,normal-good,152,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-05,normal-good,191,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-06,normal-good,133,11
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-07,normal-good,191,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-08,normal-good,148,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-09,normal-good,178,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-10,normal-good,271,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-11,normal-good,250,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-13,normal-good,161,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-14,normal-good,181,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-15,normal-good,150,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-16,normal-good,699,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-17,normal-good,82,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-18,normal-good,68,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-19,normal-good,238,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-20,normal-good,75,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-21,normal-good,51,9
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-22,normal-good,256,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-23,normal-good,126,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-25,normal-good,224,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-26,normal-good,134,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-27,normal-good,198,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-28,normal-good,177,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-29,normal-good,204,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-04-30,normal-good,532,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-01,normal-good,179,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-02,normal-good,397,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-03,normal-good,80,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-04,normal-good,599,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-05,normal-good,157,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-06,normal-good,450,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-07,normal-good,56,23
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-08,normal-good,699,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-09,normal-good,162,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-10,normal-good,183,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-11,normal-good,248,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-12,normal-good,97,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-13,normal-good,65,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-14,normal-good,102,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-15,normal-good,257,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-16,normal-good,524,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-17,normal-good,198,9
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-18,normal-good,255,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-19,normal-good,168,10
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-20,normal-good,281,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-21,normal-good,249,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-22,normal-good,113,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-23,normal-good,233,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-24,normal-good,123,10
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-25,normal-good,262,12
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-26,normal-good,212,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-27,normal-good,101,12
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-28,normal-good,432,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-29,normal-good,170,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-30,normal-good,393,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-05-31,normal-good,100,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-01,normal-good,121,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-03,normal-good,241,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-05,normal-good,441,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-06,normal-good,200,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-08,normal-good,374,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-09,normal-good,60,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-10,normal-good,368,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-11,normal-good,233,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-12,normal-good,117,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-13,normal-good,306,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-14,normal-good,206,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-15,normal-good,116,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-16,normal-good,75,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-17,normal-good,225,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-18,normal-good,172,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-19,normal-good,180,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-20,normal-good,77,13
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-21,normal-good,128,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-22,normal-good,123,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-23,normal-good,223,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-24,normal-good,127,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-25,normal-good,123,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-26,normal-good,147,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-27,normal-good,199,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-28,normal-good,140,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-29,normal-good,102,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-06-30,normal-good,321,9
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-01,normal-good,362,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-02,normal-good,264,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-03,normal-good,175,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-04,normal-good,153,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-05,normal-good,247,11
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-06,normal-good,117,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-07,normal-good,158,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-08,normal-good,226,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-09,normal-good,204,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-10,normal-good,163,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-11,normal-good,113,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-12,normal-good,173,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-14,normal-good,290,11
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-15,normal-good,398,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-16,normal-good,105,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-17,normal-good,133,16
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-18,normal-good,143,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-19,normal-good,127,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-20,normal-good,92,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-21,normal-good,187,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-22,normal-good,105,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-23,normal-good,101,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-24,normal-good,177,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-25,normal-good,172,16
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-26,normal-good,158,21
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-27,normal-good,136,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-28,normal-good,119,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-29,normal-good,234,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-30,normal-good,317,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-07-31,normal-good,386,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-01,normal-good,73,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-02,normal-good,135,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-03,normal-good,172,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-04,normal-good,116,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-05,normal-good,100,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-06,normal-good,456,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-07,normal-good,359,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-08,normal-good,116,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-09,normal-good,574,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-10,normal-good,117,28
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-11,normal-good,393,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-12,normal-good,226,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-13,normal-good,126,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-14,normal-good,126,13
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-15,normal-good,245,14
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-16,normal-good,160,26
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-17,normal-good,146,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-18,normal-good,1648,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-19,normal-good,538,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-20,normal-good,194,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-21,normal-good,209,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-22,normal-good,139,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-23,normal-good,167,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-24,normal-good,205,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-25,normal-good,209,15
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-26,normal-good,198,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-27,normal-good,127,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-28,normal-good,175,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-29,normal-good,264,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-30,normal-good,148,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-08-31,normal-good,107,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-01,normal-good,100,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-03,normal-good,420,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-04,normal-good,149,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-05,normal-good,147,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-06,normal-good,195,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-07,normal-good,132,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-08,normal-good,150,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-09,normal-good,86,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-10,normal-good,229,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-11,normal-good,170,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-12,normal-good,107,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-13,normal-good,369,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-14,normal-good,147,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-15,normal-good,531,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-16,normal-good,848,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-17,normal-good,77,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-18,normal-good,225,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-19,normal-good,186,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-20,normal-good,245,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-21,normal-good,185,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-22,normal-good,107,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-23,normal-good,166,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-24,normal-good,157,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-25,normal-good,265,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-26,normal-good,138,9
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-27,normal-good,142,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-28,normal-good,206,9
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-29,normal-good,133,10
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-09-30,normal-good,780,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-01,normal-good,181,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-02,normal-good,232,45
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-03,normal-good,223,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-04,normal-good,131,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-05,normal-good,151,13
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-06,normal-good,240,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-07,normal-good,253,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-08,normal-good,327,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-09,normal-good,140,14
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-10,normal-good,194,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-11,normal-good,229,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-12,normal-good,272,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-13,normal-good,102,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-14,normal-good,81,17
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-15,normal-good,93,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-16,normal-good,134,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-17,normal-good,383,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-18,normal-good,393,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-20,normal-good,430,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-21,normal-good,235,13
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-22,normal-good,334,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-23,normal-good,120,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-24,normal-good,263,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-25,normal-good,190,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-26,normal-good,147,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-27,normal-good,210,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-28,normal-good,312,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-29,normal-good,275,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-30,normal-good,540,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-10-31,normal-good,181,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-01,normal-good,193,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-03,normal-good,269,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-04,normal-good,141,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-05,normal-good,244,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-07,normal-good,179,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-09,normal-good,211,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-10,normal-good,284,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-11,normal-good,242,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-12,normal-good,303,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-13,normal-good,676,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-14,normal-good,146,6
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-15,normal-good,234,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-16,normal-good,53,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-17,normal-good,290,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-18,normal-good,109,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-19,normal-good,475,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-20,normal-good,71,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-21,normal-good,374,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-22,normal-good,92,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-23,normal-good,82,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-24,normal-good,166,35
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-25,normal-good,160,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-26,normal-good,115,7
Arcanine,Uncommon,Fire,Base Set,Base,1999,2023-11-27,normal-good,108,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-15,normal-good,139,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-16,normal-good,591,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-17,normal-good,144,47
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-18,normal-good,230,26
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-19,normal-good,444,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-20,normal-good,198,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-21,normal-good,111,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-22,normal-good,220,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-23,normal-good,40,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-24,normal-nearmint,138,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-24,normal-poor,25,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-25,normal-played,191,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-26,normal-good,267,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-26,normal-nearmint,219,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-27,normal-good,256,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-27,normal-played,187,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-27,normal-nearmint,221,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-28,normal-good,117,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-28,normal-used,146,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-29,normal-played,384,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-29,normal-nearmint,199,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-30,normal-good,215,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-30,normal-nearmint,239,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-30,normal-poor,89,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-31,normal-good,136,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-05-31,normal-nearmint,113,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-02,normal-good,75,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-03,normal-good,508,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-03,normal-nearmint,300,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-04,normal-good,255,5
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-04,normal-nearmint,231,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-05,normal-good,176,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-05,normal-nearmint,416,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-05,normal-used,50,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-06,normal-good,326,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-06,normal-played,185,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-06,normal-nearmint,234,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-07,normal-good,151,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-07,normal-played,210,8
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-07,normal-nearmint,235,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-08,normal-good,109,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-08,normal-nearmint,429,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-08,normal-used,60,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-09,normal-good,192,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-09,normal-played,65,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-10,normal-good,196,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-10,normal-played,187,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-11,normal-good,159,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-11,normal-nearmint,440,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-12,normal-good,167,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-12,normal-nearmint,429,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-13,normal-good,231,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-13,normal-played,214,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-13,normal-nearmint,400,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-14,normal-good,381,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-14,normal-nearmint,242,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-14,normal-used,50,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-15,normal-good,97,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-15,normal-poor,38,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-15,normal-used,47,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-16,normal-good,147,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-16,normal-nearmint,270,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-17,normal-good,196,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-17,normal-used,122,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-18,normal-good,239,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-18,normal-used,10,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-19,normal-good,149,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-19,normal-nearmint,259,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-19,normal-poor,35,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-20,normal-good,174,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-20,normal-nearmint,225,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-20,normal-used,48,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-21,normal-played,164,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-21,normal-nearmint,228,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-21,normal-used,50,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-22,normal-played,149,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-22,normal-nearmint,205,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-23,normal-nearmint,240,3
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-23,normal-used,39,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-25,normal-good,166,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-25,normal-poor,89,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-25,normal-used,131,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-26,normal-nearmint,264,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-27,normal-good,191,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-27,normal-played,100,1
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-27,normal-nearmint,251,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-27,normal-poor,37,2
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-28,normal-good,175,4
Arcanine,Uncommon,Fire,Base Set,Base,1999,2024-06-28,normal-played,126,2
