name,rarity,types,set_name,serie_name,release_year,price_date,condition,avg,count
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-24,normal-good,4.59,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-25,normal-good,1.75,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-26,normal-good,4.11,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-27,normal-good,4.4,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-28,normal-good,4.03,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-29,normal-good,4.99,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-09-30,normal-good,3.61,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-01,normal-good,3.68,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-02,normal-good,2.94,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-03,normal-good,5.38,7
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-04,normal-good,3.35,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-05,normal-good,3.56,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-06,normal-good,3.68,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-07,normal-good,2.34,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-08,normal-good,3.46,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-09,normal-good,5.19,13
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-10,normal-good,5.09,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-11,normal-good,3.79,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-12,normal-good,8.09,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-13,normal-good,5.95,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-14,normal-good,4.11,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-15,normal-good,4.24,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-16,normal-good,4.63,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-17,normal-good,4.42,7
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-18,normal-good,3.43,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-19,normal-good,3.9,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-20,normal-good,4.28,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-21,normal-good,4.45,8
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-22,normal-good,4.85,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-23,normal-good,2.85,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-24,normal-good,4.17,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-25,normal-good,3.52,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-26,normal-good,5.03,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-27,normal-good,2.98,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-29,normal-good,6.53,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-30,normal-good,8.52,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-10-31,normal-good,4.32,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-01,normal-good,3.79,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-02,normal-good,1.85,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-03,normal-good,6.12,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-04,normal-good,5.0,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-05,normal-good,5.08,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-06,normal-good,4.98,7
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-08,normal-good,4.86,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-10,normal-good,2.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-11,normal-good,1.44,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-12,normal-good,4.32,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-14,normal-good,4.06,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-15,normal-good,2.66,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-16,normal-good,5.42,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-17,normal-good,3.35,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-18,normal-good,7.43,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-20,normal-good,3.34,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-21,normal-good,4.25,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-22,normal-good,1.92,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-23,normal-good,2.29,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-24,normal-good,3.37,45
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-25,normal-good,6.57,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-26,normal-good,3.54,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2023-11-27,normal-good,6.63,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-15,normal-good,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-16,normal-good,6.15,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-17,normal-good,2.83,42
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-18,normal-good,4.27,23
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-19,normal-good,5.03,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-20,normal-good,9.03,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-21,normal-good,4.0,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-22,normal-good,4.24,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-23,normal-good,6.93,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-23,normal-used,1.32,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-24,normal-good,4.21,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-25,normal-good,3.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-26,normal-good,5.32,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-26,normal-nearmint,5.63,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-26,normal-played,3.74,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-27,normal-played,3.44,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-28,normal-good,3.82,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-28,normal-nearmint,8.7,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-29,normal-good,9.07,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-29,normal-played,17.84,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-30,normal-good,3.98,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-30,normal-nearmint,8.86,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-31,normal-good,3.72,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-31,normal-nearmint,8.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-05-31,normal-played,2.51,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-01,normal-good,3.92,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-01,normal-nearmint,6.06,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-01,normal-played,1.9,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-01,normal-used,3.52,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-02,normal-good,4.53,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-02,normal-nearmint,4.87,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-02,normal-played,1.89,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-03,normal-good,4.67,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-03,normal-nearmint,5.41,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-03,normal-played,4.24,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-04,normal-good,2.69,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-04,normal-nearmint,4.7,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-04,normal-played,1.8,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-04,normal-used,0.9,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-05,normal-good,3.86,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-05,normal-nearmint,4.7,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-06,normal-good,3.68,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-06,normal-nearmint,4.7,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-06,normal-played,3.63,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-07,normal-good,3.76,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-07,normal-played,2.68,7
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-08,normal-good,3.79,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-09,normal-good,4.94,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-09,normal-nearmint,7.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-09,normal-played,3.63,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-10,normal-good,3.87,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-10,normal-nearmint,5.05,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-11,normal-good,4.49,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-12,normal-good,4.05,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-12,normal-poor,0.7,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-13,normal-played,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-14,normal-good,4.16,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-14,normal-nearmint,8.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-14,normal-used,0.9,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-15,normal-good,4.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-15,normal-played,3.01,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-15,normal-used,2.2,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-16,normal-nearmint,6.83,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-16,normal-played,3.42,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-17,normal-good,4.48,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-17,normal-nearmint,5.97,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-17,normal-played,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-17,normal-used,2.12,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-18,normal-good,3.83,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-18,normal-nearmint,5.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-19,normal-good,5.11,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-19,normal-nearmint,5.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-20,normal-nearmint,4.24,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-20,normal-played,2.11,8
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-20,normal-poor,2.19,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-21,normal-good,4.65,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-21,normal-nearmint,5.71,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-21,normal-played,2.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-22,normal-good,3.68,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-22,normal-nearmint,5.46,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-22,normal-played,5.66,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-22,normal-poor,0.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-23,normal-good,2.92,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-23,normal-played,2.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-23,normal-used,2.36,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-24,normal-good,3.82,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-24,normal-nearmint,17.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-24,normal-played,2.2,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-24,normal-poor,2.19,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-25,normal-good,3.37,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-25,normal-nearmint,6.54,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-25,normal-played,2.86,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-25,normal-used,1.05,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-26,normal-good,4.41,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-26,normal-nearmint,5.22,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-26,normal-played,16.47,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-26,normal-poor,2.32,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-27,normal-nearmint,5.96,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-27,normal-used,0.9,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-28,normal-nearmint,5.22,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-29,normal-good,4.2,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-29,normal-nearmint,6.78,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-06-30,normal-nearmint,6.46,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-01,normal-nearmint,6.36,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-01,normal-used,7.19,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-02,normal-good,3.25,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-02,normal-played,1.45,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-03,normal-good,3.42,8
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-03,normal-played,2.07,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-03,normal-used,1.91,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-03,normal-poor,0.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-04,normal-good,3.93,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-04,normal-nearmint,5.22,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-04,normal-played,2.95,8
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-04,normal-used,1.71,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-04,normal-poor,2.21,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-05,normal-good,4.42,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-06,normal-good,4.66,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-06,normal-nearmint,5.77,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-06,normal-played,3.44,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-07,normal-good,5.36,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-07,normal-played,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-07,normal-used,1.3,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-09,normal-good,4.48,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-09,normal-played,3.18,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-10,normal-played,6.61,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-11,normal-good,4.94,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-11,normal-nearmint,5.22,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-11,normal-played,12.96,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-11,normal-used,0.9,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-12,normal-good,4.36,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-12,normal-nearmint,5.54,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-13,normal-good,4.36,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-13,normal-nearmint,6.46,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-13,normal-played,2.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-13,normal-poor,0.89,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-14,normal-good,6.31,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-14,normal-played,3.09,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-15,normal-nearmint,3.33,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-15,normal-played,3.29,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-16,normal-good,3.75,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-16,normal-used,1.14,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-17,normal-good,8.03,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-17,normal-played,2.82,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-17,normal-used,1.16,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-18,normal-nearmint,6.16,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-19,normal-nearmint,5.27,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-20,normal-nearmint,6.94,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-20,normal-played,1.98,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-21,normal-good,3.53,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-21,normal-used,2.46,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-22,normal-good,4.02,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-22,normal-nearmint,6.14,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-22,normal-played,2.89,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-22,normal-used,1.29,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-23,normal-good,2.76,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-23,normal-nearmint,5.18,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-23,normal-played,2.42,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-23,normal-used,0.29,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-23,normal-poor,0.35,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-24,normal-good,3.37,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-24,normal-played,2.55,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-25,normal-good,4.93,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-25,normal-nearmint,5.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-25,normal-played,2.41,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-26,normal-poor,0.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-27,normal-good,3.69,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-28,normal-good,4.8,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-28,normal-nearmint,5.26,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-28,normal-played,2.89,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-29,normal-good,4.62,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-30,normal-good,8.36,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-30,normal-played,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-31,normal-good,4.62,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-31,normal-played,1.5,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-07-31,normal-used,1.72,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-01,normal-good,7.26,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-01,normal-nearmint,5.18,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-02,normal-good,4.49,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-02,normal-used,0.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-02,normal-poor,0.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-03,normal-good,3.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-03,normal-nearmint,5.62,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-04,normal-nearmint,4.74,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-04,normal-played,3.09,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-04,normal-used,2.59,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-05,normal-good,5.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-05,normal-nearmint,5.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-05,normal-played,2.76,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-05,normal-poor,0.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-06,normal-good,3.7,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-06,normal-nearmint,5.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-07,normal-good,3.94,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-07,normal-poor,1.18,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-08,normal-nearmint,5.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-08,normal-played,1.45,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-09,normal-good,4.49,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-09,normal-nearmint,4.56,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-10,normal-played,2.99,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-11,normal-good,4.27,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-12,normal-good,3.75,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-12,normal-played,2.25,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-13,normal-good,4.75,14
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-13,normal-nearmint,5.66,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-13,normal-used,3.62,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-14,normal-good,2.97,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-14,normal-nearmint,11.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-14,normal-played,2.72,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-14,normal-used,1.24,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-15,normal-good,6.57,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-15,normal-nearmint,5.88,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-16,normal-nearmint,5.79,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-16,normal-used,1.66,5
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-16,normal-poor,1.97,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-17,normal-good,3.91,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-17,normal-nearmint,11.98,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-17,normal-played,2.63,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-18,normal-good,3.57,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-18,normal-nearmint,6.49,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-18,normal-used,1.87,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-18,normal-poor,2.26,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-19,normal-good,3.84,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-19,normal-nearmint,5.61,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-19,normal-played,3.98,9
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-20,normal-good,4.13,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-20,normal-nearmint,4.49,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-20,normal-played,2.71,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-21,normal-good,4.19,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-21,normal-nearmint,4.16,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-21,normal-poor,1.0,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-22,normal-nearmint,4.63,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-23,normal-good,3.35,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-23,normal-nearmint,4.86,4
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-23,normal-played,2.67,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-23,normal-used,2.46,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-24,normal-good,5.38,6
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-24,normal-nearmint,4.25,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-25,normal-good,3.71,3
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-25,normal-played,2.39,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-25,normal-used,2.27,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-26,normal-played,1.45,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-26,normal-used,3.08,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-27,normal-nearmint,5.85,1
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-28,normal-nearmint,4.38,2
Dugtrio,Rare,Fighting,Base Set,Base,1999,2024-08-28,normal-played,2.67,1
